1,-0.05,0.11,-0.05,0.02,0.04,0.01,N/A,0.02,0.13,-0.05
-0.05,1,-0.03,-0.01,-0.06,-0.04,-0.05,N/A,-0.04,-0.07,0.27
0.11,-0.03,1,0.03,-0.00,-0.02,0.06,N/A,0.12,0.05,0.07
-0.05,-0.01,0.03,1,-0.04,-0.03,0.02,N/A,-0.01,-0.02,-0.05
0.02,-0.06,-0.00,-0.04,1,-0.03,-0.01,N/A,-0.00,0.04,0.04
0.04,-0.04,-0.02,-0.03,-0.03,1,-0.01,N/A,-0.01,0.14,-0.02
0.01,-0.05,0.06,0.02,-0.01,-0.01,1,N/A,-0.00,0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.04,0.12,-0.01,-0.00,-0.01,-0.00,N/A,1,0.01,-0.01
0.13,-0.07,0.05,-0.02,0.04,0.14,0.05,N/A,0.01,1,0.01
-0.05,0.27,0.07,-0.05,0.04,-0.02,0.03,N/A,-0.01,0.01,1
