1,N/A,0.01,N/A,-0.03,-0.03,-0.04,-0.01,-0.08,-0.00,0.12,N/A,N/A,-0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,1,N/A,0.04,0.06,0.02,0.02,0.04,0.01,0.32,N/A,N/A,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,N/A,0.04,N/A,1,0.17,0.09,0.12,0.04,0.13,0.21,N/A,N/A,0.14
-0.03,N/A,0.06,N/A,0.17,1,0.00,-0.03,0.25,0.11,0.16,N/A,N/A,0.13
-0.04,N/A,0.02,N/A,0.09,0.00,1,-0.01,-0.03,-0.00,-0.01,N/A,N/A,-0.05
-0.01,N/A,0.02,N/A,0.12,-0.03,-0.01,1,0.09,0.05,0.06,N/A,N/A,0.05
-0.08,N/A,0.04,N/A,0.04,0.25,-0.03,0.09,1,0.12,-0.02,N/A,N/A,0.05
-0.00,N/A,0.01,N/A,0.13,0.11,-0.00,0.05,0.12,1,-0.02,N/A,N/A,-0.06
0.12,N/A,0.32,N/A,0.21,0.16,-0.01,0.06,-0.02,-0.02,1,N/A,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,N/A,0.02,N/A,0.14,0.13,-0.05,0.05,0.05,-0.06,0.09,N/A,N/A,1
