N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.03,N/A,0.17,0.18,0.11,0.26,0.10,0.26,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,1,N/A,0.10,0.05,0.39,0.01,-0.01,-0.03,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.17,N/A,0.10,N/A,1,0.13,0.03,0.10,0.03,-0.01,0.15
N/A,0.18,N/A,0.05,N/A,0.13,1,0.16,0.19,0.13,0.13,0.29
N/A,0.11,N/A,0.39,N/A,0.03,0.16,1,0.04,-0.00,0.07,0.04
N/A,0.26,N/A,0.01,N/A,0.10,0.19,0.04,1,0.07,0.28,0.06
N/A,0.10,N/A,-0.01,N/A,0.03,0.13,-0.00,0.07,1,0.32,0.06
N/A,0.26,N/A,-0.03,N/A,-0.01,0.13,0.07,0.28,0.32,1,0.09
N/A,0.06,N/A,0.07,N/A,0.15,0.29,0.04,0.06,0.06,0.09,1
