1,0.24,-0.01,0.16,0.79,0.19,0.20,0.21,0.13,0.08,0.14,0.23,0.06,0.22,0.19,0.35,0.08
0.24,1,0.04,0.09,0.24,0.34,0.35,0.37,0.21,0.02,0.25,0.35,0.06,0.32,0.34,0.22,0.21
-0.01,0.04,1,0.01,-0.04,0.05,0.07,0.06,0.01,0.00,0.11,0.05,0.03,0.05,0.07,0.05,0.01
0.16,0.09,0.01,1,0.13,0.26,0.26,0.25,0.24,0.08,0.11,0.31,0.09,0.23,0.24,0.29,0.11
0.79,0.24,-0.04,0.13,1,0.25,0.29,0.29,0.15,0.04,0.17,0.30,0.06,0.30,0.26,0.35,0.17
0.19,0.34,0.05,0.26,0.25,1,0.91,0.80,0.56,0.13,0.59,0.84,0.17,0.84,0.83,0.25,0.46
0.20,0.35,0.07,0.26,0.29,0.91,1,0.94,0.56,0.11,0.60,0.90,0.19,0.95,0.93,0.27,0.53
0.21,0.37,0.06,0.25,0.29,0.80,0.94,1,0.52,0.13,0.53,0.83,0.22,0.92,0.91,0.30,0.52
0.13,0.21,0.01,0.24,0.15,0.56,0.56,0.52,1,0.09,0.34,0.59,0.09,0.52,0.53,0.19,0.28
0.08,0.02,0.00,0.08,0.04,0.13,0.11,0.13,0.09,1,0.07,0.08,0.14,0.10,0.14,-0.01,0.07
0.14,0.25,0.11,0.11,0.17,0.59,0.60,0.53,0.34,0.07,1,0.62,0.10,0.57,0.55,0.16,0.35
0.23,0.35,0.05,0.31,0.30,0.84,0.90,0.83,0.59,0.08,0.62,1,0.15,0.86,0.85,0.28,0.47
0.06,0.06,0.03,0.09,0.06,0.17,0.19,0.22,0.09,0.14,0.10,0.15,1,0.19,0.23,0.08,0.08
0.22,0.32,0.05,0.23,0.30,0.84,0.95,0.92,0.52,0.10,0.57,0.86,0.19,1,0.89,0.28,0.59
0.19,0.34,0.07,0.24,0.26,0.83,0.93,0.91,0.53,0.14,0.55,0.85,0.23,0.89,1,0.27,0.53
0.35,0.22,0.05,0.29,0.35,0.25,0.27,0.30,0.19,-0.01,0.16,0.28,0.08,0.28,0.27,1,0.10
0.08,0.21,0.01,0.11,0.17,0.46,0.53,0.52,0.28,0.07,0.35,0.47,0.08,0.59,0.53,0.10,1
