1,0.16,0.18,0.30,0.15,0.18,0.02,0.17,0.08,0.37,0.10,0.19,0.09,0.30,0.09,0.40,0.20,0.15
0.16,1,0.18,0.20,0.10,0.14,0.03,0.01,0.02,0.22,0.02,0.16,0.10,0.24,-0.01,0.19,0.06,0.13
0.18,0.18,1,0.12,0.17,0.03,0.02,-0.01,0.03,0.21,0.01,0.19,0.04,0.23,-0.03,0.22,0.04,0.05
0.30,0.20,0.12,1,0.21,0.14,0.05,0.14,0.09,0.34,0.14,0.38,0.11,0.33,0.26,0.40,0.27,0.24
0.15,0.10,0.17,0.21,1,0.11,0.12,0.09,0.08,0.39,0.19,0.05,0.21,0.33,0.19,0.29,0.08,0.16
0.18,0.14,0.03,0.14,0.11,1,0.01,0.06,0.03,0.23,0.01,0.05,-0.00,0.17,-0.01,0.24,0.10,0.17
0.02,0.03,0.02,0.05,0.12,0.01,1,-0.01,-0.09,0.10,0.47,-0.02,-0.03,0.10,0.06,0.11,0.03,0.19
0.17,0.01,-0.01,0.14,0.09,0.06,-0.01,1,-0.02,0.13,-0.01,0.05,0.00,0.09,-0.00,0.17,-0.02,0.01
0.08,0.02,0.03,0.09,0.08,0.03,-0.09,-0.02,1,0.21,-0.06,0.12,0.07,0.17,0.01,0.06,0.05,0.02
0.37,0.22,0.21,0.34,0.39,0.23,0.10,0.13,0.21,1,0.17,0.13,0.20,0.60,0.10,0.61,0.23,0.33
0.10,0.02,0.01,0.14,0.19,0.01,0.47,-0.01,-0.06,0.17,1,0.01,-0.01,0.18,0.03,0.18,0.15,0.12
0.19,0.16,0.19,0.38,0.05,0.05,-0.02,0.05,0.12,0.13,0.01,1,0.02,0.20,0.24,0.15,0.15,0.04
0.09,0.10,0.04,0.11,0.21,-0.00,-0.03,0.00,0.07,0.20,-0.01,0.02,1,0.16,0.02,0.20,0.08,0.13
0.30,0.24,0.23,0.33,0.33,0.17,0.10,0.09,0.17,0.60,0.18,0.20,0.16,1,0.15,0.54,0.21,0.25
0.09,-0.01,-0.03,0.26,0.19,-0.01,0.06,-0.00,0.01,0.10,0.03,0.24,0.02,0.15,1,0.11,0.10,0.04
0.40,0.19,0.22,0.40,0.29,0.24,0.11,0.17,0.06,0.61,0.18,0.15,0.20,0.54,0.11,1,0.21,0.37
0.20,0.06,0.04,0.27,0.08,0.10,0.03,-0.02,0.05,0.23,0.15,0.15,0.08,0.21,0.10,0.21,1,0.06
0.15,0.13,0.05,0.24,0.16,0.17,0.19,0.01,0.02,0.33,0.12,0.04,0.13,0.25,0.04,0.37,0.06,1
