1,-0.04,0.18,0.07,0.10,N/A,0.05,0.17,0.18,0.04,0.08,N/A,0.03,0.13,0.09,0.01,0.12,0.17,0.17,0.09
-0.04,1,0.05,0.07,-0.01,N/A,0.00,0.03,0.08,0.03,0.03,N/A,0.00,-0.01,0.02,0.01,-0.00,0.06,0.04,0.02
0.18,0.05,1,0.29,0.48,N/A,0.24,0.64,0.67,0.29,0.33,N/A,0.05,0.12,0.29,0.12,0.25,0.90,0.82,0.23
0.07,0.07,0.29,1,0.16,N/A,0.14,0.26,0.26,0.10,0.12,N/A,0.04,0.04,0.13,0.14,0.18,0.32,0.27,0.10
0.10,-0.01,0.48,0.16,1,N/A,0.16,0.42,0.40,0.21,0.11,N/A,0.03,0.10,0.22,0.09,0.16,0.44,0.45,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.00,0.24,0.14,0.16,N/A,1,0.16,0.14,0.04,0.21,N/A,0.02,0.06,0.08,0.01,0.21,0.24,0.29,0.06
0.17,0.03,0.64,0.26,0.42,N/A,0.16,1,0.72,0.36,0.21,N/A,-0.00,0.06,0.32,0.06,0.16,0.60,0.59,0.13
0.18,0.08,0.67,0.26,0.40,N/A,0.14,0.72,1,0.38,0.24,N/A,-0.00,0.13,0.27,0.04,0.14,0.62,0.57,0.26
0.04,0.03,0.29,0.10,0.21,N/A,0.04,0.36,0.38,1,0.08,N/A,-0.01,0.04,0.19,0.05,0.07,0.28,0.27,0.15
0.08,0.03,0.33,0.12,0.11,N/A,0.21,0.21,0.24,0.08,1,N/A,0.00,0.01,0.07,0.01,0.23,0.29,0.36,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.00,0.05,0.04,0.03,N/A,0.02,-0.00,-0.00,-0.01,0.00,N/A,1,0.08,-0.00,0.01,0.12,0.05,0.09,-0.00
0.13,-0.01,0.12,0.04,0.10,N/A,0.06,0.06,0.13,0.04,0.01,N/A,0.08,1,0.04,0.01,0.00,0.17,0.13,0.00
0.09,0.02,0.29,0.13,0.22,N/A,0.08,0.32,0.27,0.19,0.07,N/A,-0.00,0.04,1,0.05,0.09,0.27,0.31,0.05
0.01,0.01,0.12,0.14,0.09,N/A,0.01,0.06,0.04,0.05,0.01,N/A,0.01,0.01,0.05,1,0.10,0.11,0.12,-0.02
0.12,-0.00,0.25,0.18,0.16,N/A,0.21,0.16,0.14,0.07,0.23,N/A,0.12,0.00,0.09,0.10,1,0.27,0.29,0.04
0.17,0.06,0.90,0.32,0.44,N/A,0.24,0.60,0.62,0.28,0.29,N/A,0.05,0.17,0.27,0.11,0.27,1,0.74,0.22
0.17,0.04,0.82,0.27,0.45,N/A,0.29,0.59,0.57,0.27,0.36,N/A,0.09,0.13,0.31,0.12,0.29,0.74,1,0.16
0.09,0.02,0.23,0.10,0.13,N/A,0.06,0.13,0.26,0.15,0.07,N/A,-0.00,0.00,0.05,-0.02,0.04,0.22,0.16,1
