1,0.31,N/A,0.33,0.09,0.17,0.16,0.19,0.09,0.03,0.23,0.26,0.15,0.13,0.04,0.32,0.19,0.12,0.37
0.31,1,N/A,0.36,0.11,0.23,0.21,0.32,0.12,0.01,0.34,0.28,0.21,0.28,0.34,0.45,0.19,0.23,0.42
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.36,N/A,1,0.23,0.38,0.28,0.32,0.15,0.04,0.46,0.26,0.33,0.24,0.10,0.35,0.45,0.31,0.55
0.09,0.11,N/A,0.23,1,0.07,0.02,0.14,0.12,0.02,0.10,0.09,0.10,0.03,0.07,0.12,0.11,0.10,0.23
0.17,0.23,N/A,0.38,0.07,1,0.22,0.21,0.31,0.08,0.20,0.20,0.15,0.31,0.26,0.21,0.27,0.20,0.31
0.16,0.21,N/A,0.28,0.02,0.22,1,0.16,0.01,-0.00,0.23,0.16,0.11,0.25,0.06,0.17,0.10,0.18,0.25
0.19,0.32,N/A,0.32,0.14,0.21,0.16,1,0.27,0.06,0.25,0.20,0.20,0.19,0.31,0.27,0.32,0.22,0.39
0.09,0.12,N/A,0.15,0.12,0.31,0.01,0.27,1,0.20,0.11,0.15,0.11,0.09,0.26,0.15,0.13,0.07,0.25
0.03,0.01,N/A,0.04,0.02,0.08,-0.00,0.06,0.20,1,0.10,0.07,0.13,0.01,0.08,0.06,0.07,0.11,0.16
0.23,0.34,N/A,0.46,0.10,0.20,0.23,0.25,0.11,0.10,1,0.34,0.20,0.15,0.06,0.33,0.20,0.24,0.60
0.26,0.28,N/A,0.26,0.09,0.20,0.16,0.20,0.15,0.07,0.34,1,0.10,0.14,0.08,0.40,0.10,0.21,0.35
0.15,0.21,N/A,0.33,0.10,0.15,0.11,0.20,0.11,0.13,0.20,0.10,1,0.13,0.09,0.08,0.26,0.09,0.27
0.13,0.28,N/A,0.24,0.03,0.31,0.25,0.19,0.09,0.01,0.15,0.14,0.13,1,0.09,0.14,0.07,0.22,0.24
0.04,0.34,N/A,0.10,0.07,0.26,0.06,0.31,0.26,0.08,0.06,0.08,0.09,0.09,1,0.23,0.16,0.13,0.18
0.32,0.45,N/A,0.35,0.12,0.21,0.17,0.27,0.15,0.06,0.33,0.40,0.08,0.14,0.23,1,0.20,0.25,0.43
0.19,0.19,N/A,0.45,0.11,0.27,0.10,0.32,0.13,0.07,0.20,0.10,0.26,0.07,0.16,0.20,1,0.17,0.23
0.12,0.23,N/A,0.31,0.10,0.20,0.18,0.22,0.07,0.11,0.24,0.21,0.09,0.22,0.13,0.25,0.17,1,0.32
0.37,0.42,N/A,0.55,0.23,0.31,0.25,0.39,0.25,0.16,0.60,0.35,0.27,0.24,0.18,0.43,0.23,0.32,1
