1,0.02,0.09,0.15,0.32,0.10,0.16,0.08,0.08,0.07,0.31,0.09,0.28,0.07,0.09,0.03,0.19,0.02,0.33,0.21,0.05,0.12,0.31,0.29,0.20,0.27
0.02,1,0.05,0.06,0.09,0.04,0.02,-0.00,0.05,0.01,0.04,0.05,0.09,-0.02,0.06,0.11,0.04,0.06,0.09,0.09,0.07,0.04,0.14,0.04,0.05,-0.01
0.09,0.05,1,0.33,0.36,0.64,0.57,-0.03,0.43,-0.05,0.09,0.90,0.22,-0.01,0.05,0.02,0.03,-0.00,0.20,0.05,-0.01,0.13,0.03,0.01,0.06,0.14
0.15,0.06,0.33,1,0.18,0.19,0.12,0.08,0.50,0.03,0.19,0.25,0.21,0.09,0.01,0.03,0.06,0.06,0.35,0.20,-0.03,0.06,0.05,0.18,0.25,0.15
0.32,0.09,0.36,0.18,1,0.12,0.57,0.12,0.15,0.03,0.41,0.38,0.39,0.10,0.15,0.03,0.19,0.03,0.38,0.20,0.02,0.32,0.18,0.20,0.25,0.27
0.10,0.04,0.64,0.19,0.12,1,0.09,0.03,0.29,-0.03,0.07,0.55,0.08,0.02,0.06,0.02,0.07,0.03,0.19,-0.00,-0.02,0.03,0.19,0.06,0.13,0.14
0.16,0.02,0.57,0.12,0.57,0.09,1,-0.01,0.05,-0.01,0.16,0.59,0.40,0.03,0.01,0.01,0.02,0.01,0.24,0.02,0.02,0.30,0.02,0.01,-0.00,0.12
0.08,-0.00,-0.03,0.08,0.12,0.03,-0.01,1,0.06,0.12,0.13,-0.02,0.08,0.09,0.03,0.01,0.22,0.27,0.23,0.20,0.07,0.36,0.09,0.10,0.22,0.09
0.08,0.05,0.43,0.50,0.15,0.29,0.05,0.06,1,-0.01,0.13,0.34,0.10,0.01,0.05,0.03,0.07,0.04,0.21,0.08,0.02,0.03,0.05,0.06,0.15,0.12
0.07,0.01,-0.05,0.03,0.03,-0.03,-0.01,0.12,-0.01,1,0.06,-0.04,0.14,-0.05,0.05,0.01,0.05,0.01,0.08,0.02,-0.00,0.04,0.02,0.05,0.06,0.08
0.31,0.04,0.09,0.19,0.41,0.07,0.16,0.13,0.13,0.06,1,0.08,0.31,0.08,0.06,0.10,0.18,0.06,0.36,0.21,-0.04,0.17,0.25,0.21,0.27,0.32
0.09,0.05,0.90,0.25,0.38,0.55,0.59,-0.02,0.34,-0.04,0.08,1,0.26,0.01,0.05,0.01,0.04,-0.00,0.18,0.08,-0.02,0.17,0.04,-0.01,0.04,0.13
0.28,0.09,0.22,0.21,0.39,0.08,0.40,0.08,0.10,0.14,0.31,0.26,1,0.09,0.08,0.02,0.11,0.05,0.39,0.20,0.02,0.22,0.21,0.06,0.29,0.38
0.07,-0.02,-0.01,0.09,0.10,0.02,0.03,0.09,0.01,-0.05,0.08,0.01,0.09,1,0.02,0.00,0.11,0.03,0.10,0.06,-0.07,-0.00,0.09,-0.01,0.10,0.15
0.09,0.06,0.05,0.01,0.15,0.06,0.01,0.03,0.05,0.05,0.06,0.05,0.08,0.02,1,-0.01,0.07,0.01,0.09,0.01,0.05,0.05,0.15,0.04,0.11,0.10
0.03,0.11,0.02,0.03,0.03,0.02,0.01,0.01,0.03,0.01,0.10,0.01,0.02,0.00,-0.01,1,0.01,0.02,0.04,0.03,0.01,0.00,0.03,0.02,0.03,0.12
0.19,0.04,0.03,0.06,0.19,0.07,0.02,0.22,0.07,0.05,0.18,0.04,0.11,0.11,0.07,0.01,1,0.05,0.24,0.19,0.05,0.25,0.28,0.14,0.22,0.16
0.02,0.06,-0.00,0.06,0.03,0.03,0.01,0.27,0.04,0.01,0.06,-0.00,0.05,0.03,0.01,0.02,0.05,1,0.14,0.20,-0.05,0.27,0.17,0.05,0.19,0.04
0.33,0.09,0.20,0.35,0.38,0.19,0.24,0.23,0.21,0.08,0.36,0.18,0.39,0.10,0.09,0.04,0.24,0.14,1,0.29,0.13,0.26,0.30,0.27,0.38,0.34
0.21,0.09,0.05,0.20,0.20,-0.00,0.02,0.20,0.08,0.02,0.21,0.08,0.20,0.06,0.01,0.03,0.19,0.20,0.29,1,0.09,0.18,0.20,0.16,0.35,0.24
0.05,0.07,-0.01,-0.03,0.02,-0.02,0.02,0.07,0.02,-0.00,-0.04,-0.02,0.02,-0.07,0.05,0.01,0.05,-0.05,0.13,0.09,1,-0.02,0.08,0.08,0.03,0.06
0.12,0.04,0.13,0.06,0.32,0.03,0.30,0.36,0.03,0.04,0.17,0.17,0.22,-0.00,0.05,0.00,0.25,0.27,0.26,0.18,-0.02,1,0.14,0.05,0.21,0.10
0.31,0.14,0.03,0.05,0.18,0.19,0.02,0.09,0.05,0.02,0.25,0.04,0.21,0.09,0.15,0.03,0.28,0.17,0.30,0.20,0.08,0.14,1,0.25,0.29,0.22
0.29,0.04,0.01,0.18,0.20,0.06,0.01,0.10,0.06,0.05,0.21,-0.01,0.06,-0.01,0.04,0.02,0.14,0.05,0.27,0.16,0.08,0.05,0.25,1,0.20,0.15
0.20,0.05,0.06,0.25,0.25,0.13,-0.00,0.22,0.15,0.06,0.27,0.04,0.29,0.10,0.11,0.03,0.22,0.19,0.38,0.35,0.03,0.21,0.29,0.20,1,0.31
0.27,-0.01,0.14,0.15,0.27,0.14,0.12,0.09,0.12,0.08,0.32,0.13,0.38,0.15,0.10,0.12,0.16,0.04,0.34,0.24,0.06,0.10,0.22,0.15,0.31,1
