1,0.10,0.06,0.11,0.23,N/A,N/A,0.08,0.05,0.21,0.03,0.15,-0.01,N/A
0.10,1,0.05,0.04,0.01,N/A,N/A,0.04,-0.00,0.01,0.05,0.04,-0.00,N/A
0.06,0.05,1,0.18,0.13,N/A,N/A,0.03,0.05,-0.01,-0.04,0.05,0.00,N/A
0.11,0.04,0.18,1,0.17,N/A,N/A,0.16,0.17,0.01,-0.02,0.26,0.17,N/A
0.23,0.01,0.13,0.17,1,N/A,N/A,0.07,0.04,0.19,0.05,0.26,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.04,0.03,0.16,0.07,N/A,N/A,1,0.01,0.04,0.04,0.14,0.05,N/A
0.05,-0.00,0.05,0.17,0.04,N/A,N/A,0.01,1,0.01,0.04,0.13,-0.00,N/A
0.21,0.01,-0.01,0.01,0.19,N/A,N/A,0.04,0.01,1,-0.00,0.02,0.01,N/A
0.03,0.05,-0.04,-0.02,0.05,N/A,N/A,0.04,0.04,-0.00,1,-0.01,-0.02,N/A
0.15,0.04,0.05,0.26,0.26,N/A,N/A,0.14,0.13,0.02,-0.01,1,-0.00,N/A
-0.01,-0.00,0.00,0.17,-0.00,N/A,N/A,0.05,-0.00,0.01,-0.02,-0.00,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
