1,0.16,0.22,0.02,0.17,0.14,-0.01,N/A,0.18,0.15,0.06,0.18,N/A,0.01,0.15,0.16,0.25
0.16,1,0.49,0.08,0.34,0.23,0.05,N/A,0.15,0.16,0.10,0.22,N/A,0.00,0.46,0.13,0.43
0.22,0.49,1,0.12,0.39,0.49,0.09,N/A,0.28,0.23,0.11,0.35,N/A,0.02,0.34,0.19,0.57
0.02,0.08,0.12,1,0.18,0.04,-0.02,N/A,0.06,0.02,0.21,0.09,N/A,0.00,0.06,0.02,0.16
0.17,0.34,0.39,0.18,1,0.25,0.01,N/A,0.09,0.21,0.18,0.22,N/A,0.01,0.19,0.33,0.41
0.14,0.23,0.49,0.04,0.25,1,0.04,N/A,0.25,0.19,0.10,0.22,N/A,0.04,0.25,0.13,0.46
-0.01,0.05,0.09,-0.02,0.01,0.04,1,N/A,0.04,0.12,-0.03,0.04,N/A,0.02,0.09,0.04,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.15,0.28,0.06,0.09,0.25,0.04,N/A,1,0.15,0.02,0.19,N/A,0.28,0.21,0.11,0.37
0.15,0.16,0.23,0.02,0.21,0.19,0.12,N/A,0.15,1,0.11,0.21,N/A,0.02,0.09,0.27,0.24
0.06,0.10,0.11,0.21,0.18,0.10,-0.03,N/A,0.02,0.11,1,0.10,N/A,0.03,0.02,0.16,0.12
0.18,0.22,0.35,0.09,0.22,0.22,0.04,N/A,0.19,0.21,0.10,1,N/A,0.01,0.18,0.19,0.35
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.00,0.02,0.00,0.01,0.04,0.02,N/A,0.28,0.02,0.03,0.01,N/A,1,0.16,0.01,0.11
0.15,0.46,0.34,0.06,0.19,0.25,0.09,N/A,0.21,0.09,0.02,0.18,N/A,0.16,1,0.12,0.30
0.16,0.13,0.19,0.02,0.33,0.13,0.04,N/A,0.11,0.27,0.16,0.19,N/A,0.01,0.12,1,0.15
0.25,0.43,0.57,0.16,0.41,0.46,0.16,N/A,0.37,0.24,0.12,0.35,N/A,0.11,0.30,0.15,1
