N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,0.04,0.22,N/A,0.20,0.11,0.08,N/A,0.00,0.18,N/A,0.03,-0.02,0.05,0.01,-0.01,0.06,-0.01,-0.00,0.01,0.04,0.12,N/A,-0.02,-0.01,N/A,-0.03,0.11,0.05,0.02,-0.00,0.18,0.02,-0.04,0.00,-0.04,0.11,0.09,0.09,-0.01
N/A,N/A,0.04,1,0.12,N/A,0.17,0.06,-0.02,N/A,0.00,0.12,N/A,0.18,0.00,0.01,0.01,0.04,0.02,0.02,0.07,0.07,0.10,0.09,N/A,0.08,0.02,N/A,0.02,0.03,-0.04,0.00,0.04,0.18,0.05,-0.02,0.11,-0.03,0.03,0.01,0.03,-0.01
N/A,N/A,0.22,0.12,1,N/A,0.43,0.40,0.18,N/A,-0.05,0.47,N/A,0.15,0.01,0.01,0.03,0.15,0.11,0.11,0.01,0.22,0.12,0.15,N/A,0.19,0.21,N/A,0.06,0.26,0.04,0.30,0.09,0.48,0.35,0.09,0.26,-0.00,0.25,0.22,0.25,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.20,0.17,0.43,N/A,1,0.29,0.22,N/A,0.04,0.60,N/A,0.23,0.01,0.04,0.14,0.08,0.14,0.12,0.05,0.17,0.07,0.30,N/A,0.10,0.16,N/A,0.10,0.19,0.02,0.16,0.05,0.68,0.27,0.06,0.24,-0.01,0.17,0.18,0.23,0.09
N/A,N/A,0.11,0.06,0.40,N/A,0.29,1,0.16,N/A,0.02,0.46,N/A,0.15,-0.02,0.02,0.00,0.08,0.14,0.20,0.01,0.39,0.24,0.18,N/A,0.14,0.24,N/A,0.02,0.45,0.07,0.29,0.04,0.70,0.36,0.08,0.12,0.09,0.45,0.11,0.29,0.13
N/A,N/A,0.08,-0.02,0.18,N/A,0.22,0.16,1,N/A,-0.05,0.28,N/A,0.11,-0.02,-0.01,0.03,0.03,0.27,0.23,0.18,0.05,0.06,0.28,N/A,0.10,0.21,N/A,0.01,0.23,0.01,0.15,0.28,0.22,0.16,0.23,0.04,0.10,0.23,0.08,0.28,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.00,0.00,-0.05,N/A,0.04,0.02,-0.05,N/A,1,0.03,N/A,0.05,-0.02,-0.05,0.10,0.14,-0.06,0.06,-0.03,0.01,-0.04,-0.01,N/A,-0.00,0.04,N/A,0.02,-0.00,0.01,0.01,-0.01,0.08,0.01,-0.02,-0.05,-0.01,0.00,-0.01,0.02,0.00
