1,0.04,0.30,N/A,0.11,0.13,0.15,0.30,0.05,0.10,0.09,0.26,0.10,0.38,0.26,0.16,0.13,0.08,0.06,0.17,0.05,0.12,0.19,0.17,0.14
0.04,1,0.10,N/A,0.13,0.05,0.14,0.14,0.12,0.04,0.10,0.05,0.04,0.18,0.09,0.08,0.28,0.04,0.05,0.08,-0.02,0.00,0.08,0.12,-0.05
0.30,0.10,1,N/A,0.21,0.17,0.22,0.38,0.06,0.07,0.23,0.26,0.19,0.44,0.28,0.18,0.24,0.22,0.16,0.21,0.05,0.19,0.31,0.21,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.13,0.21,N/A,1,0.04,0.36,0.39,-0.01,0.13,0.20,0.13,0.07,0.39,0.08,0.09,0.31,0.04,0.13,0.07,0.16,0.05,0.10,0.21,0.07
0.13,0.05,0.17,N/A,0.04,1,0.08,0.17,0.07,0.16,0.08,0.05,0.13,0.19,0.31,0.30,0.08,0.10,0.13,0.22,0.02,0.04,0.33,0.06,0.04
0.15,0.14,0.22,N/A,0.36,0.08,1,0.50,0.03,0.10,0.20,0.23,0.11,0.41,0.10,0.09,0.33,0.16,0.13,0.15,0.11,0.16,0.15,0.16,0.11
0.30,0.14,0.38,N/A,0.39,0.17,0.50,1,0.05,0.19,0.19,0.21,0.27,0.60,0.20,0.26,0.38,0.19,0.27,0.21,0.12,0.19,0.26,0.28,0.08
0.05,0.12,0.06,N/A,-0.01,0.07,0.03,0.05,1,0.04,-0.04,-0.02,0.04,0.07,0.10,0.04,0.07,0.00,0.02,0.17,0.00,0.00,0.10,-0.03,0.14
0.10,0.04,0.07,N/A,0.13,0.16,0.10,0.19,0.04,1,0.01,0.00,0.40,0.18,0.10,0.35,0.08,0.02,0.29,0.22,0.03,0.03,0.17,0.25,0.04
0.09,0.10,0.23,N/A,0.20,0.08,0.20,0.19,-0.04,0.01,1,0.04,0.11,0.28,0.12,0.09,0.11,0.23,0.16,0.08,0.00,0.15,0.20,0.09,0.05
0.26,0.05,0.26,N/A,0.13,0.05,0.23,0.21,-0.02,0.00,0.04,1,0.07,0.33,0.08,0.09,0.09,0.03,0.07,0.08,0.03,0.17,0.12,0.10,0.05
0.10,0.04,0.19,N/A,0.07,0.13,0.11,0.27,0.04,0.40,0.11,0.07,1,0.25,0.11,0.56,0.14,0.21,0.36,0.20,0.02,0.10,0.23,0.18,0.02
0.38,0.18,0.44,N/A,0.39,0.19,0.41,0.60,0.07,0.18,0.28,0.33,0.25,1,0.24,0.26,0.37,0.21,0.22,0.26,0.07,0.25,0.37,0.26,0.05
0.26,0.09,0.28,N/A,0.08,0.31,0.10,0.20,0.10,0.10,0.12,0.08,0.11,0.24,1,0.22,0.15,0.04,0.14,0.23,-0.01,0.08,0.26,0.07,-0.03
0.16,0.08,0.18,N/A,0.09,0.30,0.09,0.26,0.04,0.35,0.09,0.09,0.56,0.26,0.22,1,0.18,0.19,0.41,0.20,-0.01,0.06,0.29,0.23,0.00
0.13,0.28,0.24,N/A,0.31,0.08,0.33,0.38,0.07,0.08,0.11,0.09,0.14,0.37,0.15,0.18,1,0.11,0.14,0.13,0.18,0.07,0.21,0.16,-0.01
0.08,0.04,0.22,N/A,0.04,0.10,0.16,0.19,0.00,0.02,0.23,0.03,0.21,0.21,0.04,0.19,0.11,1,0.26,0.10,0.01,0.32,0.17,0.06,-0.01
0.06,0.05,0.16,N/A,0.13,0.13,0.13,0.27,0.02,0.29,0.16,0.07,0.36,0.22,0.14,0.41,0.14,0.26,1,0.05,0.02,0.06,0.15,0.27,-0.02
0.17,0.08,0.21,N/A,0.07,0.22,0.15,0.21,0.17,0.22,0.08,0.08,0.20,0.26,0.23,0.20,0.13,0.10,0.05,1,0.00,0.06,0.24,0.06,0.02
0.05,-0.02,0.05,N/A,0.16,0.02,0.11,0.12,0.00,0.03,0.00,0.03,0.02,0.07,-0.01,-0.01,0.18,0.01,0.02,0.00,1,0.00,0.02,0.09,0.03
0.12,0.00,0.19,N/A,0.05,0.04,0.16,0.19,0.00,0.03,0.15,0.17,0.10,0.25,0.08,0.06,0.07,0.32,0.06,0.06,0.00,1,0.12,0.02,0.17
0.19,0.08,0.31,N/A,0.10,0.33,0.15,0.26,0.10,0.17,0.20,0.12,0.23,0.37,0.26,0.29,0.21,0.17,0.15,0.24,0.02,0.12,1,0.05,0.16
0.17,0.12,0.21,N/A,0.21,0.06,0.16,0.28,-0.03,0.25,0.09,0.10,0.18,0.26,0.07,0.23,0.16,0.06,0.27,0.06,0.09,0.02,0.05,1,0.01
0.14,-0.05,0.04,N/A,0.07,0.04,0.11,0.08,0.14,0.04,0.05,0.05,0.02,0.05,-0.03,0.00,-0.01,-0.01,-0.02,0.02,0.03,0.17,0.16,0.01,1
