1,0.00,0.00,N/A,0.01,0.01,0.00,0.02,-0.00,-0.01,0.02,0.01,0.03,-0.00,0.01,0.03,0.02,0.01,0.02,-0.01,0.00,0.00
0.00,1,0.18,N/A,0.03,0.00,0.12,0.07,0.03,0.03,0.30,0.04,0.17,0.20,0.05,0.01,0.30,0.13,0.04,0.06,0.11,0.17
0.00,0.18,1,N/A,0.06,-0.01,0.04,0.05,0.04,0.03,0.24,0.13,0.26,0.26,0.07,0.08,0.23,0.22,0.05,0.08,0.24,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.03,0.06,N/A,1,0.00,-0.03,-0.08,-0.03,0.06,-0.03,-0.00,-0.00,-0.01,0.02,0.01,-0.02,0.08,0.03,-0.04,0.02,0.02
0.01,0.00,-0.01,N/A,0.00,1,0.00,0.00,0.01,-0.02,0.01,0.00,0.03,0.01,-0.01,0.00,0.01,0.16,0.01,-0.01,0.01,-0.00
0.00,0.12,0.04,N/A,-0.03,0.00,1,0.15,0.16,0.38,0.31,-0.01,0.45,0.18,0.26,0.28,0.33,0.18,-0.03,0.06,0.15,0.02
0.02,0.07,0.05,N/A,-0.08,0.00,0.15,1,0.13,-0.01,0.06,0.04,0.06,0.02,0.18,-0.01,0.04,0.02,0.03,0.02,0.03,-0.03
-0.00,0.03,0.04,N/A,-0.03,0.01,0.16,0.13,1,-0.01,0.13,0.03,0.14,0.11,0.13,0.10,0.14,0.09,0.24,0.03,0.12,0.01
-0.01,0.03,0.03,N/A,0.06,-0.02,0.38,-0.01,-0.01,1,0.23,0.05,0.12,0.03,0.18,0.16,0.27,0.14,-0.08,-0.07,0.15,0.01
0.02,0.30,0.24,N/A,-0.03,0.01,0.31,0.06,0.13,0.23,1,0.05,0.47,0.32,0.33,0.12,0.91,0.33,0.13,0.12,0.32,0.14
0.01,0.04,0.13,N/A,-0.00,0.00,-0.01,0.04,0.03,0.05,0.05,1,0.11,0.04,-0.00,0.04,0.05,-0.03,0.10,0.06,0.06,-0.01
0.03,0.17,0.26,N/A,-0.00,0.03,0.45,0.06,0.14,0.12,0.47,0.11,1,0.25,0.20,0.25,0.47,0.40,0.20,0.10,0.35,0.04
-0.00,0.20,0.26,N/A,-0.01,0.01,0.18,0.02,0.11,0.03,0.32,0.04,0.25,1,0.12,0.01,0.28,0.28,0.04,0.11,0.18,0.24
0.01,0.05,0.07,N/A,0.02,-0.01,0.26,0.18,0.13,0.18,0.33,-0.00,0.20,0.12,1,0.06,0.33,0.14,0.03,0.00,0.17,0.03
0.03,0.01,0.08,N/A,0.01,0.00,0.28,-0.01,0.10,0.16,0.12,0.04,0.25,0.01,0.06,1,0.12,0.08,0.07,0.03,0.23,-0.00
0.02,0.30,0.23,N/A,-0.02,0.01,0.33,0.04,0.14,0.27,0.91,0.05,0.47,0.28,0.33,0.12,1,0.36,0.13,0.10,0.33,0.08
0.01,0.13,0.22,N/A,0.08,0.16,0.18,0.02,0.09,0.14,0.33,-0.03,0.40,0.28,0.14,0.08,0.36,1,0.13,0.03,0.32,0.09
0.02,0.04,0.05,N/A,0.03,0.01,-0.03,0.03,0.24,-0.08,0.13,0.10,0.20,0.04,0.03,0.07,0.13,0.13,1,0.09,0.11,-0.00
-0.01,0.06,0.08,N/A,-0.04,-0.01,0.06,0.02,0.03,-0.07,0.12,0.06,0.10,0.11,0.00,0.03,0.10,0.03,0.09,1,0.11,-0.00
0.00,0.11,0.24,N/A,0.02,0.01,0.15,0.03,0.12,0.15,0.32,0.06,0.35,0.18,0.17,0.23,0.33,0.32,0.11,0.11,1,0.01
0.00,0.17,0.16,N/A,0.02,-0.00,0.02,-0.03,0.01,0.01,0.14,-0.01,0.04,0.24,0.03,-0.00,0.08,0.09,-0.00,-0.00,0.01,1
