1,N/A,0.01,0.68,N/A,0.12,0.14,0.03,0.17,0.23,0.14,0.33,0.18,0.13,0.30,0.42,0.18,0.13,0.04,0.05,0.13,0.04,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,1,0.06,N/A,0.05,0.07,0.03,0.32,0.18,0.04,0.04,0.04,0.03,0.04,0.05,0.02,0.03,0.01,0.04,-0.00,0.05,0.07
0.68,N/A,0.06,1,N/A,0.09,0.17,0.06,0.22,0.25,0.25,0.33,0.16,0.19,0.20,0.37,0.23,0.17,0.02,-0.03,0.14,-0.04,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,0.05,0.09,N/A,1,0.21,0.12,0.13,0.16,0.11,0.17,0.26,0.32,0.19,0.30,0.15,0.04,0.28,0.05,0.11,0.10,0.22
0.14,N/A,0.07,0.17,N/A,0.21,1,0.16,0.19,0.25,0.38,0.24,0.81,0.38,0.25,0.37,0.23,0.11,0.29,0.08,0.28,0.15,0.44
0.03,N/A,0.03,0.06,N/A,0.12,0.16,1,0.05,0.12,0.15,0.09,0.18,0.13,0.07,0.13,0.04,0.06,0.19,0.05,0.04,0.08,0.13
0.17,N/A,0.32,0.22,N/A,0.13,0.19,0.05,1,0.19,0.40,0.46,0.18,0.16,0.16,0.21,0.20,0.04,0.13,0.12,0.08,0.01,0.09
0.23,N/A,0.18,0.25,N/A,0.16,0.25,0.12,0.19,1,0.21,0.25,0.25,0.19,0.17,0.33,0.22,0.04,0.29,0.02,0.24,0.02,0.24
0.14,N/A,0.04,0.25,N/A,0.11,0.38,0.15,0.40,0.21,1,0.21,0.36,0.28,0.14,0.36,0.27,0.14,0.28,0.05,0.13,0.10,0.36
0.33,N/A,0.04,0.33,N/A,0.17,0.24,0.09,0.46,0.25,0.21,1,0.23,0.25,0.28,0.32,0.28,0.09,0.08,0.09,0.12,0.10,0.19
0.18,N/A,0.04,0.16,N/A,0.26,0.81,0.18,0.18,0.25,0.36,0.23,1,0.43,0.26,0.40,0.22,0.19,0.29,0.07,0.26,0.21,0.36
0.13,N/A,0.03,0.19,N/A,0.32,0.38,0.13,0.16,0.19,0.28,0.25,0.43,1,0.18,0.40,0.22,0.11,0.21,0.18,0.20,0.17,0.33
0.30,N/A,0.04,0.20,N/A,0.19,0.25,0.07,0.16,0.17,0.14,0.28,0.26,0.18,1,0.39,0.29,0.11,0.07,0.06,0.31,0.07,0.17
0.42,N/A,0.05,0.37,N/A,0.30,0.37,0.13,0.21,0.33,0.36,0.32,0.40,0.40,0.39,1,0.39,0.12,0.29,0.09,0.18,0.13,0.37
0.18,N/A,0.02,0.23,N/A,0.15,0.23,0.04,0.20,0.22,0.27,0.28,0.22,0.22,0.29,0.39,1,0.08,0.18,0.04,0.14,0.02,0.16
0.13,N/A,0.03,0.17,N/A,0.04,0.11,0.06,0.04,0.04,0.14,0.09,0.19,0.11,0.11,0.12,0.08,1,0.04,0.03,0.07,0.08,0.08
0.04,N/A,0.01,0.02,N/A,0.28,0.29,0.19,0.13,0.29,0.28,0.08,0.29,0.21,0.07,0.29,0.18,0.04,1,0.03,0.10,0.08,0.24
0.05,N/A,0.04,-0.03,N/A,0.05,0.08,0.05,0.12,0.02,0.05,0.09,0.07,0.18,0.06,0.09,0.04,0.03,0.03,1,-0.04,0.04,0.03
0.13,N/A,-0.00,0.14,N/A,0.11,0.28,0.04,0.08,0.24,0.13,0.12,0.26,0.20,0.31,0.18,0.14,0.07,0.10,-0.04,1,0.04,0.21
0.04,N/A,0.05,-0.04,N/A,0.10,0.15,0.08,0.01,0.02,0.10,0.10,0.21,0.17,0.07,0.13,0.02,0.08,0.08,0.04,0.04,1,0.14
0.15,N/A,0.07,0.26,N/A,0.22,0.44,0.13,0.09,0.24,0.36,0.19,0.36,0.33,0.17,0.37,0.16,0.08,0.24,0.03,0.21,0.14,1
