1,0.28,0.05,0.17,0.12,-0.04,0.04,N/A,0.09,0.04,0.14,0.11,0.07
0.28,1,0.08,0.10,0.44,0.08,0.16,N/A,0.27,0.09,0.20,0.25,0.27
0.05,0.08,1,0.04,0.04,-0.00,-0.02,N/A,0.13,0.06,0.03,-0.00,0.09
0.17,0.10,0.04,1,0.03,0.01,0.01,N/A,0.05,0.02,0.01,-0.03,0.07
0.12,0.44,0.04,0.03,1,-0.01,0.04,N/A,0.13,0.04,0.15,0.23,0.09
-0.04,0.08,-0.00,0.01,-0.01,1,0.08,N/A,0.12,-0.00,0.03,0.05,0.08
0.04,0.16,-0.02,0.01,0.04,0.08,1,N/A,0.20,0.05,0.08,0.06,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.27,0.13,0.05,0.13,0.12,0.20,N/A,1,0.09,0.08,0.11,0.33
0.04,0.09,0.06,0.02,0.04,-0.00,0.05,N/A,0.09,1,0.02,0.04,0.13
0.14,0.20,0.03,0.01,0.15,0.03,0.08,N/A,0.08,0.02,1,0.09,0.05
0.11,0.25,-0.00,-0.03,0.23,0.05,0.06,N/A,0.11,0.04,0.09,1,0.19
0.07,0.27,0.09,0.07,0.09,0.08,0.14,N/A,0.33,0.13,0.05,0.19,1
