1,-0.00,-0.00,0.38,0.40,0.38,0.50,0.23,0.32,0.19,0.09,0.06,0.38,0.15,0.07,0.28,0.18,0.40,0.32
-0.00,1,0.15,0.06,0.10,0.02,0.03,0.04,0.01,0.08,0.01,0.12,0.08,0.10,0.01,0.01,0.01,0.05,0.01
-0.00,0.15,1,0.08,0.10,0.05,0.03,0.08,0.04,-0.01,-0.01,0.08,0.16,0.09,0.02,0.05,0.01,0.05,0.04
0.38,0.06,0.08,1,0.84,0.26,0.25,0.08,0.16,0.29,0.09,0.35,0.19,0.24,0.05,0.09,0.21,0.27,0.16
0.40,0.10,0.10,0.84,1,0.39,0.29,0.19,0.26,0.24,0.15,0.26,0.31,0.37,0.12,0.12,0.33,0.43,0.26
0.38,0.02,0.05,0.26,0.39,1,0.33,0.32,0.23,0.06,0.17,0.03,0.32,0.21,0.09,0.14,0.31,0.37,0.23
0.50,0.03,0.03,0.25,0.29,0.33,1,0.24,0.41,0.17,0.14,0.05,0.39,0.20,0.19,0.25,0.22,0.31,0.41
0.23,0.04,0.08,0.08,0.19,0.32,0.24,1,0.36,-0.01,0.14,0.06,0.49,0.32,0.16,0.39,0.09,0.44,0.36
0.32,0.01,0.04,0.16,0.26,0.23,0.41,0.36,1,0.03,0.06,-0.01,0.44,0.26,0.59,0.33,0.17,0.56,1.00
0.19,0.08,-0.01,0.29,0.24,0.06,0.17,-0.01,0.03,1,0.15,0.23,0.04,0.07,0.04,0.01,0.09,0.09,0.03
0.09,0.01,-0.01,0.09,0.15,0.17,0.14,0.14,0.06,0.15,1,0.08,0.17,0.15,0.03,-0.01,0.02,0.19,0.06
0.06,0.12,0.08,0.35,0.26,0.03,0.05,0.06,-0.01,0.23,0.08,1,0.06,0.21,-0.01,0.01,-0.01,0.14,-0.01
0.38,0.08,0.16,0.19,0.31,0.32,0.39,0.49,0.44,0.04,0.17,0.06,1,0.35,0.21,0.35,0.14,0.56,0.44
0.15,0.10,0.09,0.24,0.37,0.21,0.20,0.32,0.26,0.07,0.15,0.21,0.35,1,0.15,0.21,0.09,0.43,0.26
0.07,0.01,0.02,0.05,0.12,0.09,0.19,0.16,0.59,0.04,0.03,-0.01,0.21,0.15,1,0.11,0.05,0.30,0.59
0.28,0.01,0.05,0.09,0.12,0.14,0.25,0.39,0.33,0.01,-0.01,0.01,0.35,0.21,0.11,1,0.00,0.28,0.33
0.18,0.01,0.01,0.21,0.33,0.31,0.22,0.09,0.17,0.09,0.02,-0.01,0.14,0.09,0.05,0.00,1,0.18,0.17
0.40,0.05,0.05,0.27,0.43,0.37,0.31,0.44,0.56,0.09,0.19,0.14,0.56,0.43,0.30,0.28,0.18,1,0.56
0.32,0.01,0.04,0.16,0.26,0.23,0.41,0.36,1.00,0.03,0.06,-0.01,0.44,0.26,0.59,0.33,0.17,0.56,1
