1,0.06,0.17,0.13,0.06,0.11,0.17,N/A,-0.00,0.07,0.11,0.20,0.08,0.10,0.04
0.06,1,0.18,0.09,-0.02,0.09,0.04,N/A,0.01,0.16,0.03,0.03,0.01,-0.01,0.32
0.17,0.18,1,0.15,0.13,0.31,0.01,N/A,0.11,0.36,0.03,0.31,0.04,0.05,0.27
0.13,0.09,0.15,1,0.25,0.39,0.07,N/A,0.14,0.28,0.14,0.29,0.11,0.15,0.19
0.06,-0.02,0.13,0.25,1,0.16,0.01,N/A,-0.04,0.13,0.10,0.11,0.06,0.09,0.01
0.11,0.09,0.31,0.39,0.16,1,0.00,N/A,0.09,0.29,0.16,0.27,0.10,0.11,0.16
0.17,0.04,0.01,0.07,0.01,0.00,1,N/A,-0.01,0.06,0.02,0.03,-0.02,0.08,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.01,0.11,0.14,-0.04,0.09,-0.01,N/A,1,0.08,0.03,0.09,-0.04,0.01,0.03
0.07,0.16,0.36,0.28,0.13,0.29,0.06,N/A,0.08,1,0.17,0.29,0.08,0.16,0.35
0.11,0.03,0.03,0.14,0.10,0.16,0.02,N/A,0.03,0.17,1,0.06,0.03,0.07,0.07
0.20,0.03,0.31,0.29,0.11,0.27,0.03,N/A,0.09,0.29,0.06,1,0.14,0.19,0.26
0.08,0.01,0.04,0.11,0.06,0.10,-0.02,N/A,-0.04,0.08,0.03,0.14,1,0.06,-0.00
0.10,-0.01,0.05,0.15,0.09,0.11,0.08,N/A,0.01,0.16,0.07,0.19,0.06,1,0.04
0.04,0.32,0.27,0.19,0.01,0.16,0.08,N/A,0.03,0.35,0.07,0.26,-0.00,0.04,1
