1,-0.01,0.00,0.04,-0.03,0.04,0.03,0.04,0.04,-0.01,0.03,N/A,0.08,0.02,0.02,-0.00,0.11,0.03,0.00,-0.01,0.04
-0.01,1,0.01,-0.01,-0.06,0.09,0.01,0.02,0.00,0.00,0.02,N/A,0.15,0.17,0.02,0.07,0.02,0.03,-0.01,0.03,0.03
0.00,0.01,1,0.05,-0.02,0.15,0.05,0.01,-0.02,0.06,0.03,N/A,-0.05,0.00,0.08,0.11,0.19,0.03,0.06,0.06,0.02
0.04,-0.01,0.05,1,0.10,0.16,0.11,0.04,0.01,-0.00,-0.04,N/A,0.04,0.03,0.04,-0.02,0.05,-0.01,0.01,-0.04,-0.00
-0.03,-0.06,-0.02,0.10,1,-0.00,-0.02,0.01,0.01,-0.00,0.01,N/A,-0.02,0.00,0.00,-0.00,0.00,-0.02,-0.00,0.09,0.00
0.04,0.09,0.15,0.16,-0.00,1,0.66,0.01,0.03,-0.02,-0.02,N/A,0.02,0.05,0.34,0.02,0.03,-0.00,-0.01,0.01,0.10
0.03,0.01,0.05,0.11,-0.02,0.66,1,-0.00,-0.04,0.01,0.00,N/A,-0.04,0.03,0.17,0.01,0.01,0.03,0.00,0.03,0.01
0.04,0.02,0.01,0.04,0.01,0.01,-0.00,1,0.06,0.01,-0.01,N/A,0.07,0.01,-0.00,0.04,0.02,-0.02,0.02,-0.01,-0.02
0.04,0.00,-0.02,0.01,0.01,0.03,-0.04,0.06,1,0.07,-0.03,N/A,0.01,0.02,0.00,0.00,0.04,0.03,-0.00,-0.02,0.03
-0.01,0.00,0.06,-0.00,-0.00,-0.02,0.01,0.01,0.07,1,0.01,N/A,-0.01,0.01,0.01,0.00,0.02,0.01,0.00,0.04,-0.01
0.03,0.02,0.03,-0.04,0.01,-0.02,0.00,-0.01,-0.03,0.01,1,N/A,-0.02,0.03,-0.02,-0.00,0.01,0.04,0.02,-0.02,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.15,-0.05,0.04,-0.02,0.02,-0.04,0.07,0.01,-0.01,-0.02,N/A,1,0.01,-0.01,0.06,0.04,0.05,0.00,0.06,-0.02
0.02,0.17,0.00,0.03,0.00,0.05,0.03,0.01,0.02,0.01,0.03,N/A,0.01,1,0.02,0.03,0.34,0.06,0.06,0.01,0.02
0.02,0.02,0.08,0.04,0.00,0.34,0.17,-0.00,0.00,0.01,-0.02,N/A,-0.01,0.02,1,0.04,-0.01,0.02,-0.00,0.09,0.89
-0.00,0.07,0.11,-0.02,-0.00,0.02,0.01,0.04,0.00,0.00,-0.00,N/A,0.06,0.03,0.04,1,0.08,-0.01,0.26,0.13,0.03
0.11,0.02,0.19,0.05,0.00,0.03,0.01,0.02,0.04,0.02,0.01,N/A,0.04,0.34,-0.01,0.08,1,-0.02,0.17,-0.07,-0.02
0.03,0.03,0.03,-0.01,-0.02,-0.00,0.03,-0.02,0.03,0.01,0.04,N/A,0.05,0.06,0.02,-0.01,-0.02,1,0.03,0.04,0.01
0.00,-0.01,0.06,0.01,-0.00,-0.01,0.00,0.02,-0.00,0.00,0.02,N/A,0.00,0.06,-0.00,0.26,0.17,0.03,1,0.05,0.01
-0.01,0.03,0.06,-0.04,0.09,0.01,0.03,-0.01,-0.02,0.04,-0.02,N/A,0.06,0.01,0.09,0.13,-0.07,0.04,0.05,1,0.04
0.04,0.03,0.02,-0.00,0.00,0.10,0.01,-0.02,0.03,-0.01,-0.02,N/A,-0.02,0.02,0.89,0.03,-0.02,0.01,0.01,0.04,1
