1,0.06,0.02,-0.02,N/A,0.02,0.05,-0.02,-0.00,0.02,-0.02,0.12,0.04,0.08,-0.02,N/A,0.12
0.06,1,0.02,0.04,N/A,0.02,0.12,0.08,0.01,-0.01,0.01,0.24,-0.01,0.15,0.08,N/A,0.03
0.02,0.02,1,0.02,N/A,-0.01,0.03,-0.00,-0.00,-0.00,0.08,0.00,0.00,0.00,-0.00,N/A,0.01
-0.02,0.04,0.02,1,N/A,0.02,-0.01,0.07,0.05,-0.04,0.03,0.00,0.01,0.01,0.09,N/A,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.02,-0.01,0.02,N/A,1,-0.00,-0.01,0.71,0.17,0.01,0.02,0.03,0.00,0.19,N/A,-0.01
0.05,0.12,0.03,-0.01,N/A,-0.00,1,0.01,0.00,-0.00,0.04,0.03,-0.02,0.02,0.06,N/A,0.17
-0.02,0.08,-0.00,0.07,N/A,-0.01,0.01,1,0.02,0.03,-0.01,-0.04,0.34,-0.03,0.43,N/A,0.10
-0.00,0.01,-0.00,0.05,N/A,0.71,0.00,0.02,1,0.24,0.05,0.00,-0.01,0.03,0.16,N/A,0.00
0.02,-0.01,-0.00,-0.04,N/A,0.17,-0.00,0.03,0.24,1,0.04,-0.01,0.02,-0.00,0.08,N/A,-0.01
-0.02,0.01,0.08,0.03,N/A,0.01,0.04,-0.01,0.05,0.04,1,0.03,-0.01,0.26,0.03,N/A,0.03
0.12,0.24,0.00,0.00,N/A,0.02,0.03,-0.04,0.00,-0.01,0.03,1,0.11,0.04,0.03,N/A,0.22
0.04,-0.01,0.00,0.01,N/A,0.03,-0.02,0.34,-0.01,0.02,-0.01,0.11,1,0.03,0.13,N/A,0.07
0.08,0.15,0.00,0.01,N/A,0.00,0.02,-0.03,0.03,-0.00,0.26,0.04,0.03,1,-0.00,N/A,0.02
-0.02,0.08,-0.00,0.09,N/A,0.19,0.06,0.43,0.16,0.08,0.03,0.03,0.13,-0.00,1,N/A,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.03,0.01,-0.00,N/A,-0.01,0.17,0.10,0.00,-0.01,0.03,0.22,0.07,0.02,0.10,N/A,1
