1,0.01,N/A,0.02,-0.01,-0.00,0.03,0.02,-0.01,N/A,0.09,0.08,0.15
0.01,1,N/A,0.01,-0.03,-0.01,-0.02,0.01,0.04,N/A,0.04,0.01,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.01,N/A,1,0.27,0.02,0.29,1.00,0.05,N/A,0.17,0.18,0.19
-0.01,-0.03,N/A,0.27,1,0.04,0.15,0.27,-0.05,N/A,0.12,0.14,0.05
-0.00,-0.01,N/A,0.02,0.04,1,-0.01,0.02,-0.04,N/A,0.06,0.06,0.01
0.03,-0.02,N/A,0.29,0.15,-0.01,1,0.29,0.04,N/A,0.19,0.21,0.22
0.02,0.01,N/A,1.00,0.27,0.02,0.29,1,0.05,N/A,0.17,0.18,0.19
-0.01,0.04,N/A,0.05,-0.05,-0.04,0.04,0.05,1,N/A,0.14,0.15,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.04,N/A,0.17,0.12,0.06,0.19,0.17,0.14,N/A,1,0.69,0.26
0.08,0.01,N/A,0.18,0.14,0.06,0.21,0.18,0.15,N/A,0.69,1,0.28
0.15,0.03,N/A,0.19,0.05,0.01,0.22,0.19,0.00,N/A,0.26,0.28,1
