1,N/A,-0.08,0.14,0.03,0.15,0.07,N/A,N/A,0.13,0.06,N/A,0.07,-0.01,N/A,0.16,0.06,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.08,N/A,1,0.03,-0.05,0.02,-0.04,N/A,N/A,0.00,-0.02,N/A,0.13,-0.01,N/A,-0.04,-0.00,0.06
0.14,N/A,0.03,1,-0.01,0.04,0.00,N/A,N/A,0.27,0.02,N/A,0.11,0.13,N/A,0.09,0.05,0.18
0.03,N/A,-0.05,-0.01,1,-0.01,0.02,N/A,N/A,0.05,-0.04,N/A,0.05,0.01,N/A,0.04,0.02,0.01
0.15,N/A,0.02,0.04,-0.01,1,0.38,N/A,N/A,0.10,0.22,N/A,0.02,0.01,N/A,0.06,0.05,-0.04
0.07,N/A,-0.04,0.00,0.02,0.38,1,N/A,N/A,0.00,0.59,N/A,0.01,-0.03,N/A,0.03,0.13,-0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,N/A,0.00,0.27,0.05,0.10,0.00,N/A,N/A,1,-0.02,N/A,0.17,0.14,N/A,0.21,0.21,0.04
0.06,N/A,-0.02,0.02,-0.04,0.22,0.59,N/A,N/A,-0.02,1,N/A,0.03,0.01,N/A,0.03,0.07,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,0.13,0.11,0.05,0.02,0.01,N/A,N/A,0.17,0.03,N/A,1,0.05,N/A,0.10,0.04,0.17
-0.01,N/A,-0.01,0.13,0.01,0.01,-0.03,N/A,N/A,0.14,0.01,N/A,0.05,1,N/A,0.11,0.07,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,N/A,-0.04,0.09,0.04,0.06,0.03,N/A,N/A,0.21,0.03,N/A,0.10,0.11,N/A,1,0.22,0.08
0.06,N/A,-0.00,0.05,0.02,0.05,0.13,N/A,N/A,0.21,0.07,N/A,0.04,0.07,N/A,0.22,1,0.07
0.09,N/A,0.06,0.18,0.01,-0.04,-0.11,N/A,N/A,0.04,-0.03,N/A,0.17,0.04,N/A,0.08,0.07,1
