N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,1,0.20,0.33,0.27,0.27,0.39,0.23,0.18,0.30
N/A,N/A,N/A,0.20,1,0.21,0.31,0.20,0.12,0.19,0.17,0.41
N/A,N/A,N/A,0.33,0.21,1,0.23,0.50,0.25,0.18,0.10,0.35
N/A,N/A,N/A,0.27,0.31,0.23,1,0.22,0.18,0.13,0.15,0.28
N/A,N/A,N/A,0.27,0.20,0.50,0.22,1,0.23,0.17,0.16,0.19
N/A,N/A,N/A,0.39,0.12,0.25,0.18,0.23,1,0.25,0.19,0.18
N/A,N/A,N/A,0.23,0.19,0.18,0.13,0.17,0.25,1,0.19,0.14
N/A,N/A,N/A,0.18,0.17,0.10,0.15,0.16,0.19,0.19,1,0.26
N/A,N/A,N/A,0.30,0.41,0.35,0.28,0.19,0.18,0.14,0.26,1
