1,0.16,0.40,0.46,0.25,0.11,0.32,0.41,0.40,0.48,0.41,0.12,0.87,0.86,0.16,0.79,0.41,0.80
0.16,1,0.06,0.04,0.07,0.22,0.01,0.04,-0.01,0.01,0.07,0.08,0.10,0.10,0.15,0.13,-0.04,0.21
0.40,0.06,1,0.18,0.09,0.04,0.22,0.16,0.15,0.25,0.18,-0.00,0.40,0.36,0.04,0.31,0.14,0.33
0.46,0.04,0.18,1,0.13,0.08,0.26,0.22,0.19,0.33,0.12,0.05,0.37,0.37,0.12,0.40,0.14,0.36
0.25,0.07,0.09,0.13,1,0.02,0.14,0.24,0.23,0.27,0.09,0.33,0.24,0.24,0.08,0.24,0.11,0.20
0.11,0.22,0.04,0.08,0.02,1,-0.05,0.02,0.02,0.01,0.08,0.05,0.13,0.13,0.04,0.11,0.01,0.11
0.32,0.01,0.22,0.26,0.14,-0.05,1,0.14,0.17,0.51,0.06,0.01,0.31,0.30,0.19,0.37,0.16,0.33
0.41,0.04,0.16,0.22,0.24,0.02,0.14,1,0.30,0.30,0.18,0.24,0.38,0.42,0.02,0.46,0.15,0.38
0.40,-0.01,0.15,0.19,0.23,0.02,0.17,0.30,1,0.31,0.12,0.07,0.43,0.40,0.12,0.43,0.21,0.38
0.48,0.01,0.25,0.33,0.27,0.01,0.51,0.30,0.31,1,0.16,0.08,0.48,0.47,0.22,0.48,0.22,0.44
0.41,0.07,0.18,0.12,0.09,0.08,0.06,0.18,0.12,0.16,1,0.01,0.36,0.37,0.02,0.31,0.17,0.35
0.12,0.08,-0.00,0.05,0.33,0.05,0.01,0.24,0.07,0.08,0.01,1,0.08,0.12,0.00,0.15,0.01,0.14
0.87,0.10,0.40,0.37,0.24,0.13,0.31,0.38,0.43,0.48,0.36,0.08,1,0.92,0.17,0.79,0.41,0.75
0.86,0.10,0.36,0.37,0.24,0.13,0.30,0.42,0.40,0.47,0.37,0.12,0.92,1,0.15,0.73,0.41,0.77
0.16,0.15,0.04,0.12,0.08,0.04,0.19,0.02,0.12,0.22,0.02,0.00,0.17,0.15,1,0.18,-0.04,0.25
0.79,0.13,0.31,0.40,0.24,0.11,0.37,0.46,0.43,0.48,0.31,0.15,0.79,0.73,0.18,1,0.34,0.68
0.41,-0.04,0.14,0.14,0.11,0.01,0.16,0.15,0.21,0.22,0.17,0.01,0.41,0.41,-0.04,0.34,1,0.32
0.80,0.21,0.33,0.36,0.20,0.11,0.33,0.38,0.38,0.44,0.35,0.14,0.75,0.77,0.25,0.68,0.32,1
