1,0.16,0.17,0.19,0.47,0.31,0.08,0.15,0.30,0.05,0.32,0.39,0.18,0.09,0.32,0.07,0.19
0.16,1,0.38,0.14,0.24,0.52,0.18,0.14,0.23,0.41,0.25,0.15,0.41,0.57,0.23,0.40,0.09
0.17,0.38,1,0.07,0.26,0.64,0.14,0.14,0.25,0.21,0.31,0.13,0.22,0.33,0.19,0.20,0.13
0.19,0.14,0.07,1,0.14,0.06,0.06,0.08,0.11,0.22,0.08,0.18,0.21,0.03,0.09,0.18,0.04
0.47,0.24,0.26,0.14,1,0.40,0.16,0.12,0.38,0.14,0.40,0.28,0.22,0.13,0.33,0.17,0.35
0.31,0.52,0.64,0.06,0.40,1,0.19,0.22,0.46,0.21,0.46,0.20,0.34,0.40,0.39,0.28,0.22
0.08,0.18,0.14,0.06,0.16,0.19,1,0.17,0.31,0.29,0.16,0.03,0.21,0.33,0.19,0.14,0.04
0.15,0.14,0.14,0.08,0.12,0.22,0.17,1,0.30,0.21,0.12,0.02,0.13,0.14,0.17,0.10,0.04
0.30,0.23,0.25,0.11,0.38,0.46,0.31,0.30,1,0.33,0.44,0.11,0.31,0.27,0.36,0.21,0.22
0.05,0.41,0.21,0.22,0.14,0.21,0.29,0.21,0.33,1,0.11,0.01,0.39,0.57,0.18,0.35,-0.01
0.32,0.25,0.31,0.08,0.40,0.46,0.16,0.12,0.44,0.11,1,0.18,0.23,0.18,0.45,0.18,0.20
0.39,0.15,0.13,0.18,0.28,0.20,0.03,0.02,0.11,0.01,0.18,1,0.19,0.08,0.12,0.08,0.22
0.18,0.41,0.22,0.21,0.22,0.34,0.21,0.13,0.31,0.39,0.23,0.19,1,0.33,0.27,0.78,0.15
0.09,0.57,0.33,0.03,0.13,0.40,0.33,0.14,0.27,0.57,0.18,0.08,0.33,1,0.25,0.25,0.04
0.32,0.23,0.19,0.09,0.33,0.39,0.19,0.17,0.36,0.18,0.45,0.12,0.27,0.25,1,0.15,0.22
0.07,0.40,0.20,0.18,0.17,0.28,0.14,0.10,0.21,0.35,0.18,0.08,0.78,0.25,0.15,1,0.16
0.19,0.09,0.13,0.04,0.35,0.22,0.04,0.04,0.22,-0.01,0.20,0.22,0.15,0.04,0.22,0.16,1
