1,0.03,0.02,0.07,N/A,-0.01,0.01,0.06,-0.00,0.08,0.02,-0.02,-0.04,0.05
0.03,1,0.08,0.08,N/A,0.04,0.24,0.11,0.15,0.38,0.09,0.12,0.08,0.19
0.02,0.08,1,0.09,N/A,-0.01,0.07,0.09,0.16,0.23,0.19,0.03,0.05,0.07
0.07,0.08,0.09,1,N/A,0.12,0.16,0.14,0.12,0.24,0.28,0.14,0.05,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.04,-0.01,0.12,N/A,1,0.00,0.05,0.35,0.14,0.52,0.06,0.13,0.06
0.01,0.24,0.07,0.16,N/A,0.00,1,0.10,0.16,0.40,0.11,0.19,0.20,0.08
0.06,0.11,0.09,0.14,N/A,0.05,0.10,1,0.13,0.28,0.14,0.10,0.03,0.05
-0.00,0.15,0.16,0.12,N/A,0.35,0.16,0.13,1,0.25,0.32,0.08,0.10,0.06
0.08,0.38,0.23,0.24,N/A,0.14,0.40,0.28,0.25,1,0.28,0.24,0.23,0.21
0.02,0.09,0.19,0.28,N/A,0.52,0.11,0.14,0.32,0.28,1,0.14,0.14,0.24
-0.02,0.12,0.03,0.14,N/A,0.06,0.19,0.10,0.08,0.24,0.14,1,0.07,0.00
-0.04,0.08,0.05,0.05,N/A,0.13,0.20,0.03,0.10,0.23,0.14,0.07,1,0.04
0.05,0.19,0.07,0.09,N/A,0.06,0.08,0.05,0.06,0.21,0.24,0.00,0.04,1
