1,0.04,-0.08,N/A,0.01,N/A,0.11,0.02,0.45,0.07,0.03,0.08,-0.01
0.04,1,0.05,N/A,0.02,N/A,0.02,0.13,0.11,0.07,0.12,-0.02,-0.09
-0.08,0.05,1,N/A,-0.03,N/A,-0.08,-0.06,0.00,-0.09,0.05,-0.09,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.02,-0.03,N/A,1,N/A,-0.03,0.01,-0.01,0.00,0.02,0.05,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.02,-0.08,N/A,-0.03,N/A,1,0.19,0.24,0.07,0.08,-0.02,-0.01
0.02,0.13,-0.06,N/A,0.01,N/A,0.19,1,0.12,0.01,0.01,0.03,-0.03
0.45,0.11,0.00,N/A,-0.01,N/A,0.24,0.12,1,0.12,0.26,0.21,0.05
0.07,0.07,-0.09,N/A,0.00,N/A,0.07,0.01,0.12,1,0.14,0.01,-0.01
0.03,0.12,0.05,N/A,0.02,N/A,0.08,0.01,0.26,0.14,1,0.26,0.13
0.08,-0.02,-0.09,N/A,0.05,N/A,-0.02,0.03,0.21,0.01,0.26,1,-0.01
-0.01,-0.09,-0.01,N/A,-0.02,N/A,-0.01,-0.03,0.05,-0.01,0.13,-0.01,1
