1,0.10,0.05,0.07,0.01,0.09,0.07,0.02,0.10,0.07,0.12,0.07,0.03,0.06,0.17
0.10,1,0.47,0.33,0.26,0.32,0.18,0.42,0.38,0.16,0.63,0.54,0.12,0.15,0.39
0.05,0.47,1,0.46,0.30,0.33,0.27,0.46,0.36,0.14,0.67,0.65,0.14,0.16,0.38
0.07,0.33,0.46,1,0.23,0.31,0.22,0.38,0.36,0.16,0.49,0.44,0.13,0.20,0.50
0.01,0.26,0.30,0.23,1,0.31,0.14,0.26,0.24,0.18,0.42,0.31,0.21,0.19,0.23
0.09,0.32,0.33,0.31,0.31,1,0.15,0.23,0.38,0.38,0.52,0.44,0.21,0.34,0.26
0.07,0.18,0.27,0.22,0.14,0.15,1,0.14,0.23,0.25,0.24,0.20,0.08,0.13,0.17
0.02,0.42,0.46,0.38,0.26,0.23,0.14,1,0.25,0.08,0.49,0.46,0.15,0.10,0.45
0.10,0.38,0.36,0.36,0.24,0.38,0.23,0.25,1,0.36,0.56,0.43,0.14,0.33,0.40
0.07,0.16,0.14,0.16,0.18,0.38,0.25,0.08,0.36,1,0.37,0.23,0.21,0.23,0.14
0.12,0.63,0.67,0.49,0.42,0.52,0.24,0.49,0.56,0.37,1,0.71,0.23,0.29,0.45
0.07,0.54,0.65,0.44,0.31,0.44,0.20,0.46,0.43,0.23,0.71,1,0.18,0.19,0.43
0.03,0.12,0.14,0.13,0.21,0.21,0.08,0.15,0.14,0.21,0.23,0.18,1,0.10,0.11
0.06,0.15,0.16,0.20,0.19,0.34,0.13,0.10,0.33,0.23,0.29,0.19,0.10,1,0.16
0.17,0.39,0.38,0.50,0.23,0.26,0.17,0.45,0.40,0.14,0.45,0.43,0.11,0.16,1
