1,0.19,0.17,-0.00,0.01,0.28,0.60,0.36,0.08,0.06,0.21,0.42
0.19,1,0.41,0.08,0.11,0.28,0.24,0.21,0.15,-0.08,0.49,0.24
0.17,0.41,1,0.17,0.16,0.30,0.21,0.15,0.22,0.08,0.87,0.25
-0.00,0.08,0.17,1,0.04,0.07,0.11,0.08,0.12,-0.02,0.23,0.12
0.01,0.11,0.16,0.04,1,0.05,-0.01,0.02,0.06,-0.02,0.18,-0.00
0.28,0.28,0.30,0.07,0.05,1,0.29,0.11,0.10,0.16,0.35,0.28
0.60,0.24,0.21,0.11,-0.01,0.29,1,0.35,0.19,-0.02,0.25,0.87
0.36,0.21,0.15,0.08,0.02,0.11,0.35,1,0.07,-0.15,0.17,0.27
0.08,0.15,0.22,0.12,0.06,0.10,0.19,0.07,1,0.01,0.28,0.22
0.06,-0.08,0.08,-0.02,-0.02,0.16,-0.02,-0.15,0.01,1,0.12,-0.00
0.21,0.49,0.87,0.23,0.18,0.35,0.25,0.17,0.28,0.12,1,0.28
0.42,0.24,0.25,0.12,-0.00,0.28,0.87,0.27,0.22,-0.00,0.28,1
