1,0.59,0.89,0.43,0.40,0.65,0.71,0.94,0.89,0.74,0.86,0.91
0.59,1,0.66,0.45,0.25,0.90,0.32,0.57,0.78,0.62,0.43,0.77
0.89,0.66,1,0.44,0.41,0.67,0.67,0.90,0.90,0.57,0.83,0.90
0.43,0.45,0.44,1,0.31,0.64,0.39,0.59,0.47,0.39,0.35,0.46
0.40,0.25,0.41,0.31,1,0.30,0.24,0.41,0.41,0.29,0.42,0.39
0.65,0.90,0.67,0.64,0.30,1,0.40,0.67,0.75,0.69,0.48,0.76
0.71,0.32,0.67,0.39,0.24,0.40,1,0.75,0.66,0.38,0.72,0.64
0.94,0.57,0.90,0.59,0.41,0.67,0.75,1,0.89,0.54,0.86,0.89
0.89,0.78,0.90,0.47,0.41,0.75,0.66,0.89,1,0.60,0.81,0.95
0.74,0.62,0.57,0.39,0.29,0.69,0.38,0.54,0.60,1,0.47,0.62
0.86,0.43,0.83,0.35,0.42,0.48,0.72,0.86,0.81,0.47,1,0.82
0.91,0.77,0.90,0.46,0.39,0.76,0.64,0.89,0.95,0.62,0.82,1
