1,0.02,0.33,0.09,0.15,0.15,0.51,0.42,0.54,N/A,-0.07,0.76,0.67,0.26
0.02,1,-0.11,-0.07,0.16,0.10,0.05,0.16,0.13,N/A,0.14,0.12,0.06,0.09
0.33,-0.11,1,0.11,0.22,0.29,0.21,0.24,0.08,N/A,0.31,0.29,0.23,-0.03
0.09,-0.07,0.11,1,0.27,0.15,-0.06,-0.04,0.17,N/A,0.07,0.11,0.14,0.02
0.15,0.16,0.22,0.27,1,0.05,0.10,0.03,0.11,N/A,0.05,0.20,0.18,0.16
0.15,0.10,0.29,0.15,0.05,1,0.14,0.22,0.11,N/A,0.36,0.11,0.26,-0.10
0.51,0.05,0.21,-0.06,0.10,0.14,1,0.42,0.37,N/A,0.04,0.47,0.58,0.17
0.42,0.16,0.24,-0.04,0.03,0.22,0.42,1,0.22,N/A,0.04,0.52,0.36,0.17
0.54,0.13,0.08,0.17,0.11,0.11,0.37,0.22,1,N/A,-0.15,0.51,0.55,0.32
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.07,0.14,0.31,0.07,0.05,0.36,0.04,0.04,-0.15,N/A,1,-0.08,0.05,-0.10
0.76,0.12,0.29,0.11,0.20,0.11,0.47,0.52,0.51,N/A,-0.08,1,0.56,0.27
0.67,0.06,0.23,0.14,0.18,0.26,0.58,0.36,0.55,N/A,0.05,0.56,1,0.17
0.26,0.09,-0.03,0.02,0.16,-0.10,0.17,0.17,0.32,N/A,-0.10,0.27,0.17,1
