1,0.06,0.11,0.11,-0.02,0.35,0.47,0.21,0.36,-0.02,0.28,0.48
0.06,1,0.24,0.03,-0.06,0.22,0.18,0.11,0.04,-0.04,0.39,0.18
0.11,0.24,1,0.13,0.06,0.26,0.25,0.17,0.14,-0.02,0.55,0.24
0.11,0.03,0.13,1,0.30,0.13,0.20,0.12,0.13,-0.04,0.29,0.24
-0.02,-0.06,0.06,0.30,1,0.07,-0.08,0.32,-0.04,-0.05,0.19,-0.05
0.35,0.22,0.26,0.13,0.07,1,0.58,0.50,0.37,0.05,0.37,0.59
0.47,0.18,0.25,0.20,-0.08,0.58,1,0.26,0.29,0.12,0.47,0.97
0.21,0.11,0.17,0.12,0.32,0.50,0.26,1,0.18,0.06,0.28,0.27
0.36,0.04,0.14,0.13,-0.04,0.37,0.29,0.18,1,0.04,0.25,0.31
-0.02,-0.04,-0.02,-0.04,-0.05,0.05,0.12,0.06,0.04,1,0.04,-0.03
0.28,0.39,0.55,0.29,0.19,0.37,0.47,0.28,0.25,0.04,1,0.44
0.48,0.18,0.24,0.24,-0.05,0.59,0.97,0.27,0.31,-0.03,0.44,1
