1,0.04,0.10,0.26,0.09,0.11,N/A,0.40,0.19,0.08,0.01,0.05,N/A,N/A,0.04,0.04,0.20,0.19,0.08,0.19,0.20,0.28,N/A,0.18,0.24,0.14,0.29
0.04,1,-0.03,0.17,-0.03,0.15,N/A,-0.06,0.02,-0.01,0.04,0.01,N/A,N/A,0.30,0.00,-0.00,0.01,-0.02,-0.02,-0.01,0.21,N/A,0.03,0.12,0.03,0.06
0.10,-0.03,1,0.32,0.09,0.19,N/A,0.17,-0.01,0.11,0.20,0.15,N/A,N/A,0.02,0.15,0.19,0.09,0.06,0.25,0.16,0.34,N/A,0.13,0.11,0.13,0.16
0.26,0.17,0.32,1,0.19,0.87,N/A,0.21,0.04,0.21,0.23,0.12,N/A,N/A,0.40,0.29,0.25,0.12,0.13,0.22,0.38,0.67,N/A,0.11,0.20,0.23,0.60
0.09,-0.03,0.09,0.19,1,0.09,N/A,-0.10,0.16,0.28,0.35,0.22,N/A,N/A,-0.05,-0.10,0.13,0.02,0.08,0.19,0.16,0.18,N/A,0.13,0.19,0.28,0.10
0.11,0.15,0.19,0.87,0.09,1,N/A,0.07,-0.06,0.13,0.12,0.04,N/A,N/A,0.30,0.29,0.08,0.06,0.08,0.06,0.30,0.38,N/A,0.05,0.07,0.11,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.40,-0.06,0.17,0.21,-0.10,0.07,N/A,1,0.11,0.05,-0.01,0.00,N/A,N/A,0.03,-0.11,0.33,0.60,0.21,0.29,0.16,0.29,N/A,0.11,0.19,0.02,0.19
0.19,0.02,-0.01,0.04,0.16,-0.06,N/A,0.11,1,-0.01,-0.04,0.08,N/A,N/A,-0.09,0.05,-0.02,0.17,0.12,0.08,0.13,0.14,N/A,0.07,-0.01,0.16,-0.00
0.08,-0.01,0.11,0.21,0.28,0.13,N/A,0.05,-0.01,1,0.38,0.10,N/A,N/A,0.09,0.15,0.16,0.14,0.38,0.12,0.25,0.17,N/A,0.40,0.23,0.41,0.07
0.01,0.04,0.20,0.23,0.35,0.12,N/A,-0.01,-0.04,0.38,1,0.31,N/A,N/A,0.10,0.07,0.47,0.02,0.30,0.27,0.18,0.32,N/A,0.16,0.21,0.42,0.10
0.05,0.01,0.15,0.12,0.22,0.04,N/A,0.00,0.08,0.10,0.31,1,N/A,N/A,0.03,-0.05,0.59,0.09,0.47,0.57,0.05,0.26,N/A,-0.03,0.04,0.25,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.30,0.02,0.40,-0.05,0.30,N/A,0.03,-0.09,0.09,0.10,0.03,N/A,N/A,1,0.09,0.06,-0.03,-0.01,-0.01,-0.03,0.27,N/A,0.08,0.07,0.05,0.27
0.04,0.00,0.15,0.29,-0.10,0.29,N/A,-0.11,0.05,0.15,0.07,-0.05,N/A,N/A,0.09,1,0.10,-0.01,0.05,0.05,0.13,0.14,N/A,0.28,-0.10,0.07,0.16
0.20,-0.00,0.19,0.25,0.13,0.08,N/A,0.33,-0.02,0.16,0.47,0.59,N/A,N/A,0.06,0.10,1,0.16,0.59,0.40,0.23,0.40,N/A,0.10,0.17,0.27,0.23
0.19,0.01,0.09,0.12,0.02,0.06,N/A,0.60,0.17,0.14,0.02,0.09,N/A,N/A,-0.03,-0.01,0.16,1,0.27,0.44,0.10,0.13,N/A,0.14,-0.02,0.10,0.05
0.08,-0.02,0.06,0.13,0.08,0.08,N/A,0.21,0.12,0.38,0.30,0.47,N/A,N/A,-0.01,0.05,0.59,0.27,1,0.37,0.18,0.30,N/A,0.22,0.10,0.35,0.01
0.19,-0.02,0.25,0.22,0.19,0.06,N/A,0.29,0.08,0.12,0.27,0.57,N/A,N/A,-0.01,0.05,0.40,0.44,0.37,1,0.11,0.40,N/A,0.16,0.08,0.26,0.15
0.20,-0.01,0.16,0.38,0.16,0.30,N/A,0.16,0.13,0.25,0.18,0.05,N/A,N/A,-0.03,0.13,0.23,0.10,0.18,0.11,1,0.27,N/A,0.17,0.23,0.20,0.15
0.28,0.21,0.34,0.67,0.18,0.38,N/A,0.29,0.14,0.17,0.32,0.26,N/A,N/A,0.27,0.14,0.40,0.13,0.30,0.40,0.27,1,N/A,0.17,0.27,0.34,0.43
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.03,0.13,0.11,0.13,0.05,N/A,0.11,0.07,0.40,0.16,-0.03,N/A,N/A,0.08,0.28,0.10,0.14,0.22,0.16,0.17,0.17,N/A,1,0.15,0.33,0.02
0.24,0.12,0.11,0.20,0.19,0.07,N/A,0.19,-0.01,0.23,0.21,0.04,N/A,N/A,0.07,-0.10,0.17,-0.02,0.10,0.08,0.23,0.27,N/A,0.15,1,0.26,0.17
0.14,0.03,0.13,0.23,0.28,0.11,N/A,0.02,0.16,0.41,0.42,0.25,N/A,N/A,0.05,0.07,0.27,0.10,0.35,0.26,0.20,0.34,N/A,0.33,0.26,1,0.05
0.29,0.06,0.16,0.60,0.10,0.26,N/A,0.19,-0.00,0.07,0.10,0.09,N/A,N/A,0.27,0.16,0.23,0.05,0.01,0.15,0.15,0.43,N/A,0.02,0.17,0.05,1
